ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
52962537,357294368,208048271,266734608,345481893,445437479
50924013,359535835,203214770,257369099,343107472,445352936
50327422,359100492,203037564,257676206,343647011,444646302
52435442,355850974,202412933,257213070,345099295,444566758
50163775,356286391,202122488,260772888,343925961,446523628
50458055,359080511,203059448,257711121,348149496,448443419
50679834,358315829,203093920,256826768,344568208,445396834
50048809,356086436,204591266,257746058,343470297,444001407
50299497,357208871,201794227,257654545,343459772,444928188
50356506,363252143,202533164,256147653,343482162,446315310
50420955,360760068,203126801,262607511,343017370,444444817
50406230,356801942,203088140,258638881,342365319,444566097
50160286,360428285,202056525,255914395,350932778,445371774
51246851,358295404,202511484,260112441,345263352,444668542
49667728,356123236,202548401,260177730,343787900,444862963
50192895,357190588,201620975,260882757,343645733,445670694
54528390,360630154,205451325,257541825,342999391,443751460
50188680,357219156,202010638,260103593,345508241,443378567
50235579,357490006,204318188,256450664,343790433,445935080
50206295,356435176,203369447,259490677,344406289,442572426
50310060,361592181,202701877,256857542,344713092,445992308
50213829,356397681,204025221,256812665,342601881,444241598
50560668,356059900,203070343,256912071,343199441,442385437
50436237,357860569,201618400,257838873,343028963,446021538
51731431,356229413,202575103,256582418,344759784,452702188
50552433,356538015,202398094,257291514,343122080,445205113
50569398,360618489,202761275,256662794,349110440,445452827
50238203,356570740,201686859,260198192,342562994,443847701
50371143,357095699,203382750,257513497,344133012,444568635
50238818,357321959,202702602,258807258,343206515,445152033
50651319,358364127,203064040,256923917,343462159,444997803
50415871,357679743,201563020,257794751,343226175,445020453
52609004,357823013,202353686,257486012,344224479,443834192
50274347,357879848,202633394,260348153,345129790,444931281
50385382,359784934,202400854,258695907,345372794,446898283
50293320,368237246,207388762,256497436,344139727,445560263
50561046,357029473,202665228,257483160,344346257,445285167
50450927,355668153,206518797,256981503,344497787,444712275
50140417,356789377,202266791,264566484,344498044,443748366
50621365,360926202,206444901,257250463,344134852,444483307
50280589,358900273,202133095,259424832,371790243,468483683
50535264,366432797,207245727,272335211,356159893,449233240
85490153,377255457,205104820,284588308,354066563,455994855
53277889,360218246,212571897,267583062,350426305,447625308
66809128,363859204,226231724,257540970,342796863,445494429
50379643,357910981,202698922,260666264,345773013,444075972
50310934,356505380,202626248,257142169,344612288,445548362
50430614,356659283,202501342,258384486,342998742,446065089
52531055,353777971,203492004,254934918,344578785,445580381
50300940,357272702,202395014,257223836,343218285,443867908
54040226,357652140,204856851,260091773,344673211,445155283
50402558,356508019,201244667,257531593,343222926,444953246
50669415,357375150,202701234,257601375,344825138,446125975
50420424,355763286,201634356,257491721,343196137,452484743
50358955,356933380,203019034,255601298,344065145,445285592
50296454,355859492,202200270,259241658,344158366,444377103
50574659,356496727,200596286,254633659,345788364,445854513
50331534,360093261,209638183,259089626,350672332,446508501
50326267,358965587,202113426,260461017,345455452,444746231
50378316,358719909,202997873,258745954,348280474,445416326
50368050,357685618,202157435,265221915,345295851,444117718
50693913,359309664,202063738,255372756,345199979,444772474
50307562,358785068,202616932,258846745,343923751,441267085
50987114,357523347,207130160,259684064,346179665,444877525
50592331,362796634,206878064,256403453,344340621,442326101
50517864,357996322,205216726,257532826,343180947,443893449
50287442,357926000,203162117,260283181,344053909,445931872
50414055,357097131,202143781,258427139,349303498,445276744
50536912,355569531,202593752,258996895,344992187,445676197
50272220,359031463,203431234,258657582,345133656,446294956
50258229,354523562,202220975,260866018,342708634,447387139
53081009,357546467,203516584,255292106,344145282,445644564
50556139,358789264,202094126,260512185,343145436,446920233
51952192,355676190,203361074,256729048,344092703,444539053
50468512,357371224,202008098,259819299,343045106,443917344
50223402,357745802,202900152,256657046,344590764,444014225
50374263,361147029,202005907,258978073,342577664,443781120
50094410,354600527,203561564,256454033,344862178,446624016
50558310,359047729,201639524,258152696,343303645,454222115
57987904,356397242,204579646,256956173,347948373,446083097
50238370,356996134,202865713,258934651,344559468,446103239
50729109,359549886,203469834,256008947,344047396,444462325
50525233,357959124,200399268,257455210,344769779,447186754
50830448,357686445,202155946,261687244,344813367,445449708
50078248,356869526,201823910,257472816,342758094,445980223
49966722,356199812,202054245,261662661,344131975,443984827
50688531,356565282,205070805,257252467,343989481,443288247
50416072,357769268,202398991,256324503,343983458,442447392
50215743,357297580,203119674,257664579,343479506,443335010
50465051,358432937,202446328,260090999,343942809,445532847
50459764,356494910,202671367,257187627,344556557,444626341
50304317,356279278,202558461,261022086,343619082,444366966
52441743,357184372,202455636,255906772,345895443,446662791
50349608,357173921,203289264,260742653,341942063,448354582
51785225,355528746,202851893,259654458,344418646,444182680
50552711,358373118,202566655,263212740,344892233,444374815
50590526,366926140,209255751,257327114,343097144,445548860
50307133,357421819,202269428,258233410,343818708,444656455
50211759,358367808,203483770,256631226,349894649,446669727
50054317,356296858,202644659,260388867,343669771,444514439
50225544,356471844,203197835,258601401,343758671,445771646
51171350,358190804,201483528,255523372,355946601,446571351
50813401,361760511,203355198,258904105,344251035,445049794
50410512,356792777,202445498,259021448,343819409,445399305
50599793,356161974,202140729,257825132,344260571,444762476
50287841,357243213,201471833,268126660,350836964,446156577
50416741,357706564,201429564,256437667,344750893,444600976
50431009,357971228,209717052,257669310,344177395,444814471
50335195,357649655,202117579,258673714,343363356,443068854
53268348,356079757,205355307,256507531,344023615,443807765
50240015,357270916,201976482,258705766,351000748,443846168
50247102,356682069,204008688,257150388,343105719,446625174
49410909,356278356,204542326,259562543,343246996,444749685
51155045,355632938,201854179,258468611,352869638,444600336
50433596,357057015,200870508,260287165,344588615,445313790
50172671,358344040,203938105,256802295,343159749,446964227
50480410,356087497,202227662,259643602,343544570,444355987
53990127,356625006,202414427,256081478,343622751,443314775
50302398,358821824,202534896,257262257,343751385,445731170
50443226,358182184,203829972,257978876,348563190,444446999
50297898,355846555,201764154,257921728,342957640,444918487
50526561,357188681,202327539,257659584,345990991,446040982
50371771,358072509,202331996,257746780,342176767,444540742
50438188,355688640,202438427,257618380,342817824,443908318
50227095,354465455,201810594,256207656,344447935,443978608
51354103,355861208,202218339,262480528,345022142,445246870
69786998,360195736,202467062,256498378,343413765,454190847
50633487,360656253,203171423,260677503,344926677,444757800
50107981,355089187,202031458,258667920,345146227,447576015
51311700,356838895,201438358,258906038,345388246,446817031
56668086,357796323,203962986,258643242,344049154,445205561
50196934,357492379,201956424,259747352,343642741,444084397
50210141,355123183,223721322,256759965,344933773,442784229
50580401,360304179,202014290,259769839,345570334,444263048
50255301,357460141,207238899,257443282,343870665,444751646
50455086,356651782,198985779,257557951,343690229,443570930
50308299,359384922,203194315,255244135,346528684,443323940
50272428,357618044,203054439,256323102,351967929,445569044
50178437,358665682,204977846,258457450,344215448,444567441
50446039,358871552,201632517,258577831,343080784,442140091
54835480,358583381,202176304,257618931,344683276,441001091
50237170,358693805,202208605,256397004,343142564,447083275
50704823,356593655,203634591,256744351,343366323,444995792
51742158,359640708,202162643,260000694,346314737,443485302
50540535,358843558,203144723,256430269,345568800,445272500
50299878,359441629,202335815,255667144,342386834,445698524
50220106,357137943,204681866,260622033,344348565,445825420
50539667,356189466,201712908,262210764,342880901,443737071
50344568,359765874,202518712,254780160,346155873,445713723
50448562,360430654,202173106,260035011,343066455,445191168
50244369,355807495,201623423,260835686,344835434,444336895
50688808,357063657,202135608,256038743,345122247,443877508
50600431,357850110,201716857,259240473,344576306,442905885
50463628,356845843,207097558,255595317,344240584,447284107
50314210,357319221,201732688,258958869,345947460,443320190
50237015,359987681,202701896,260037274,343690368,444389082
50292131,359011133,201384392,255994224,342110500,447284368
50478863,357897661,204672067,256507490,343251736,446759420
50461115,356625443,202030090,262524856,343171419,445069150
51455094,357445525,202611769,256930067,346903191,445150709
50262084,375930577,211762412,257509837,343182489,452360400
64270182,364911074,204764920,257857139,344096745,445671162
50491862,358956164,201988437,260458794,343728063,444763196
50674092,355209392,202700963,256505529,344140937,444284785
54940031,357950466,201702081,263693565,342866508,446564981
51333643,357793377,205142457,256754123,343040220,451660249
50272243,359129670,201816549,262535224,344844170,445531426
53872271,355602771,202229319,259159035,345944174,450927219
50216707,357617376,202476512,259168380,343661002,446216259
50663929,352950039,203441197,259369743,342547285,448553515
50550388,353793666,201797569,259437288,344396653,442286821
50584456,357372519,203025936,256926394,346276762,445592795
50224084,355922874,202914548,256066030,343437206,446593147
50717327,354488336,202620768,260219224,343484374,444794443
50585384,356337232,201963455,254534581,344193751,443261067
50216451,358431506,201912068,257337764,345063351,444619346
50156109,357311892,205074659,256571644,343664350,445337304
50075758,358139698,202298007,257089786,343695348,443770358
50435529,355862948,202972568,256521320,344118619,443736987
50462657,358366278,202698348,272017614,344162269,443819882
50224705,355355089,202344632,257545025,343750170,444078038
57405732,355157016,204081466,258009656,351154616,443764493
50597514,354106432,203475425,258749330,346565287,446266753
50365465,358955532,202372550,259122467,343344938,444778293
50473611,356105466,203987251,256493826,344966569,446561087
50371521,356126906,201803039,260635575,343264231,444624978
54256358,354677516,202608885,259726204,344730390,443210132
50171663,357361013,202396400,257882778,343065652,446102260
50803978,355974274,205191485,256990316,343941743,445463690
50673352,355752749,201688777,258647169,343170463,443405770
50903098,357700413,203087043,255802160,345205673,445678876
50515771,359040721,202235368,258155478,342818687,446921248
50640101,355925771,203288216,257874717,344668194,444427358
50544761,357674395,202107093,259139566,345685183,445829326
50402669,358571238,201761331,258833927,344307420,460120755
51432034,360711396,204109131,256924967,343415915,471511140
